"order_year","product_key","product_name","brand","subcategory","category","number_of_goods_sold","revenue_of_goods","profit","profit_margin"
2017,299,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,7,1393.00,682.78,0.490150
2017,41,Contoso 16GB New Generation MP5 Player M1650 Silver,Contoso,MP4&MP3,Audio,6,1392.00,751.86,0.540129
2017,44,Contoso 16GB New Generation MP5 Player M1650 blue,Contoso,MP4&MP3,Audio,6,1392.00,751.86,0.540129
2017,499,Adventure Works LCD15 E100 Black,Adventure Works,Monitors,Computers,14,1386.00,679.42,0.490202
2017,2398,Proseware Air conditioner 12000BTU M640 Silver,Proseware,Air Conditioners,Home Appliances,3,1379.97,745.38,0.540142
2017,1574,SV DVD Player M130 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",23,1379.77,745.20,0.540090
2017,628,WWI Screen 125in M1611 White,Wide World Importers,Projectors & Screens,Computers,3,1377.00,920.76,0.668671
2017,543,Proseware Projector 480p LCD12 Black,Proseware,Projectors & Screens,Computers,6,1374.00,673.50,0.490174
2017,555,Proseware Projector 480p LCD12 White,Proseware,Projectors & Screens,Computers,6,1374.00,673.50,0.490174
2017,1587,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",76,1367.24,738.72,0.540300
2017,1213,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,Fabrikam,Camcorders,Cameras and camcorders,8,1360.00,666.64,0.490176
2017,531,WWI LCD22W M2003 White,Wide World Importers,Monitors,Computers,2,1358.00,908.06,0.668674
2017,2239,WWI Floor Lamp M215 White,Wide World Importers,Lamps,Home Appliances,4,1356.00,732.44,0.540147
2017,643,Proseware Ink Jet All in one M300 Black,Proseware,"Printers, Scanners & Fax",Computers,8,1352.00,730.24,0.540118
2017,701,Proseware Ink Jet All in one M300 White,Proseware,"Printers, Scanners & Fax",Computers,8,1352.00,730.24,0.540118
2017,1075,"A. Datum SLR Camera 35"" M358 Orange",A. Datum,Digital SLR Cameras,Cameras and camcorders,4,1352.00,730.28,0.540147
2017,186,SV 8xDVD E120 Silver,Southridge Video,VCD & DVD,TV and Video,15,1348.50,661.05,0.490211
2017,313,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Car Video,TV and Video,5,1345.00,659.30,0.490185
2017,1473,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Smart phones & PDAs,Cell phones,5,1345.00,726.50,0.540148
2017,2224,Adventure Works Chandelier M8150 Blue,Adventure Works,Lamps,Home Appliances,5,1342.50,725.15,0.540148
2017,657,Proseware Duplex Scanner M200 Black,Proseware,"Printers, Scanners & Fax",Computers,9,1341.00,724.32,0.540134
2017,1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,Smart phones & PDAs,Cell phones,5,1340.00,723.80,0.540149
2017,2178,Fabrikam Coffee Maker 12C M100 White,Fabrikam,Coffee Machines,Home Appliances,3,1335.00,721.08,0.540134
2017,2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,Coffee Machines,Home Appliances,3,1335.00,721.08,0.540134
2017,2130,Contoso Coffee Maker 12C M1000 White,Contoso,Coffee Machines,Home Appliances,3,1335.00,721.08,0.540134
2017,681,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,Proseware,"Printers, Scanners & Fax",Computers,11,1331.00,718.96,0.540165
2017,75,NT Bluetooth Active Headphones E202 White,Northwind Traders,Bluetooth Headphones,Audio,35,1328.25,717.50,0.540184
2017,1126,Fabrikam SLR Camera M148 Gold,Fabrikam,Digital SLR Cameras,Cameras and camcorders,4,1328.00,717.28,0.540120
2017,1468,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Touch Screen Phones,Cell phones,7,1323.00,714.63,0.540158
2017,961,A. Datum Ultra Compact Digital Camera M190 Grey,A. Datum,Digital Cameras,Cameras and camcorders,8,1320.00,712.96,0.540121
2017,975,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,Digital Cameras,Cameras and camcorders,8,1320.00,712.96,0.540121
2017,337,SV Car Video LCD7 M7001 Brown,Southridge Video,Car Video,TV and Video,4,1316.00,710.80,0.540121
2017,332,SV Car Video AM/FM E1001 Brown,Southridge Video,Car Video,TV and Video,6,1314.00,644.10,0.490182
2017,1124,Fabrikam SLR Camera X148 Gold,Fabrikam,Digital SLR Cameras,Cameras and camcorders,2,1314.00,878.64,0.668675
2017,1131,"Fabrikam SLR Camera 35"" M358 Pink",Fabrikam,Digital SLR Cameras,Cameras and camcorders,4,1312.00,708.64,0.540121
2017,1143,"Fabrikam SLR Camera 35"" M358 Green",Fabrikam,Digital SLR Cameras,Cameras and camcorders,4,1312.00,708.64,0.540121
2017,190,SV 8xDVD E130 Silver,Southridge Video,VCD & DVD,TV and Video,23,1308.70,641.47,0.490158
2017,1137,"Fabrikam SLR Camera 35"" X358 Orange",Fabrikam,Digital SLR Cameras,Cameras and camcorders,3,1308.60,875.04,0.668684
2017,1125,"Fabrikam SLR Camera 35"" X358 Gold",Fabrikam,Digital SLR Cameras,Cameras and camcorders,3,1308.60,875.04,0.668684
2017,1746,MGS Zoo Tycoon Dinosaur Digs X200,Tailspin Toys,Download Games,Games and Toys,12,1308.00,874.68,0.668715
2017,395,WWI Laptop8.9 E0089 Black,Wide World Importers,Laptops,Computers,4,1304.00,639.20,0.490184
2017,1022,A. Datum Consumer Digital Camera M300 Green,A. Datum,Digital Cameras,Cameras and camcorders,7,1291.50,697.62,0.540162
2017,980,A. Datum Consumer Digital Camera M300 Pink,A. Datum,Digital Cameras,Cameras and camcorders,7,1291.50,697.62,0.540162
2017,1036,A. Datum Consumer Digital Camera M300 Azure,A. Datum,Digital Cameras,Cameras and camcorders,7,1291.50,697.62,0.540162
2017,952,A. Datum Consumer Digital Camera M300 Black,A. Datum,Digital Cameras,Cameras and camcorders,7,1291.50,697.62,0.540162
2017,944,A. Datum Compact Digital Camera M200 Black,A. Datum,Digital Cameras,Cameras and camcorders,10,1290.00,696.80,0.540155
2017,2392,Proseware Air conditioner 10000BTU M490 Red,Proseware,Air Conditioners,Home Appliances,3,1289.97,696.75,0.540128
2017,257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Home Theater System,TV and Video,3,1287.00,695.16,0.540139
2017,680,Proseware Mobile Receipt and Document Scanner M200 Grey,Proseware,"Printers, Scanners & Fax",Computers,11,1276.00,689.26,0.540172
2017,301,SV Car Video TFT7 M7002 Black,Southridge Video,Car Video,TV and Video,4,1276.00,625.44,0.490156
2017,1130,Fabrikam SLR Camera M149 Pink,Fabrikam,Digital SLR Cameras,Cameras and camcorders,4,1276.00,689.20,0.540125
2017,2270,Proseware Floor Lamp X0115 Black,Proseware,Lamps,Home Appliances,2,1271.98,850.54,0.668674
2017,1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Fabrikam,Camcorders,Cameras and camcorders,2,1266.00,683.82,0.540142
2017,2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,Microwaves,Home Appliances,7,1259.93,680.54,0.540141
2017,1108,Fabrikam SLR Camera X146 Black,Fabrikam,Digital SLR Cameras,Cameras and camcorders,2,1258.00,841.20,0.668680
2017,619,WWI Screen 106in M1609 Black,Wide World Importers,Projectors & Screens,Computers,5,1255.00,677.85,0.540119
2017,595,Contoso Screen 106in M060 White,Contoso,Projectors & Screens,Computers,5,1255.00,839.20,0.668685
2017,559,Proseware Screen 106in M1609 White,Proseware,Projectors & Screens,Computers,5,1255.00,677.85,0.540119
2017,658,Proseware High Speed Laser M2000 Black,Proseware,"Printers, Scanners & Fax",Computers,6,1254.00,838.50,0.668660
2017,687,Proseware High Speed Laser Fax M2000 Grey,Proseware,"Printers, Scanners & Fax",Computers,6,1254.00,838.50,0.668660
2017,1132,Fabrikam SLR Camera X149 Blue,Fabrikam,Digital SLR Cameras,Cameras and camcorders,2,1254.00,838.52,0.668676
2017,915,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,Southridge Video,Computers Accessories,Computers,7,1253.00,837.83,0.668659
2017,1504,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Smart phones & PDAs,Cell phones,6,1248.00,674.10,0.540144
2017,1216,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam,Camcorders,Cameras and camcorders,2,1240.00,669.76,0.540129
2017,1300,Contoso Telephoto Conversion Lens M350 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,13,1235.00,667.03,0.540105
2017,1303,Contoso Telephoto Conversion Lens M350 Blue,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,13,1235.00,667.03,0.540105
2017,66,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Bluetooth Headphones,Audio,48,1233.12,604.32,0.490073
2017,710,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,"Printers, Scanners & Fax",Computers,10,1210.00,653.60,0.540165
2017,2354,Contoso Air conditioner 5200BTU E0100 White,Contoso,Air Conditioners,Home Appliances,11,1209.89,593.01,0.490135
2017,18,Contoso 8GB Super-Slim MP3/Video Player M800 Green,Contoso,MP4&MP3,Audio,11,1209.45,653.29,0.540154
2017,884,Contoso Bluetooth Notebook Mouse X305 White,Contoso,Computers Accessories,Computers,8,1200.00,802.40,0.668666
2017,1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Refrigerators,Home Appliances,4,1199.96,588.20,0.490183
2017,2026,Litware Microwave 2.2CuFt M125 Silver,Litware,Microwaves,Home Appliances,6,1199.94,648.12,0.540127
2017,2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Microwaves,Home Appliances,6,1199.94,648.12,0.540127
2017,2210,Adventure Works Wall Lamp E2150 Silver,Adventure Works,Lamps,Home Appliances,10,1199.90,588.20,0.490207
2017,2322,Litware Wall Lamp E2015 White,Litware,Lamps,Home Appliances,10,1199.90,588.20,0.490207
2017,27,Contoso 16GB Mp5 Player M1600 White,Contoso,MP4&MP3,Audio,6,1199.40,647.82,0.540120
2017,224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Home Theater System,TV and Video,2,1198.00,647.08,0.540133
2017,1763,MGS Flight Simulator 2000 M410,Tailspin Toys,Download Games,Games and Toys,12,1197.00,646.56,0.540150
2017,594,Contoso Screen 113in M251 White,Contoso,Projectors & Screens,Computers,4,1196.00,646.00,0.540133
2017,1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Smart phones & PDAs,Cell phones,5,1195.00,645.45,0.540125
2017,1711,MGS Age of Empires III: The Asian Dynasties M190,Tailspin Toys,Download Games,Games and Toys,17,1192.21,643.96,0.540139
2017,1717,MGS Flight Simulator X M250,Tailspin Toys,Download Games,Games and Toys,17,1192.21,643.96,0.540139
2017,672,Proseware Ink Jet All in one M300 Grey,Proseware,"Printers, Scanners & Fax",Computers,7,1183.00,638.96,0.540118
2017,958,A. Datum Compact Digital Camera M200 Grey,A. Datum,Digital Cameras,Cameras and camcorders,9,1161.00,627.12,0.540155
2017,972,A. Datum Compact Digital Camera M200 Pink,A. Datum,Digital Cameras,Cameras and camcorders,9,1161.00,627.12,0.540155
2017,712,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,"Printers, Scanners & Fax",Computers,9,1161.00,627.12,0.540155
2017,43,Contoso 16GB New Generation MP5 Player M1650 Black,Contoso,MP4&MP3,Audio,5,1160.00,626.55,0.540129
2017,207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Home Theater System,TV and Video,2,1158.00,625.48,0.540138
2017,1759,MGS MechWarrior 4: Vengeance X800,Tailspin Toys,Download Games,Games and Toys,11,1153.79,771.54,0.668700
2017,1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Smart phones & PDAs,Cell phones,4,1152.00,622.24,0.540138
2017,1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs,Cell phones,5,1150.00,621.15,0.540130
2017,2305,Proseware Chandelier M0615 Blue,Proseware,Lamps,Home Appliances,5,1149.95,621.15,0.540153
2017,354,Fabrikam Laptop12 M2001 Silver,Fabrikam,Laptops,Computers,3,1148.85,563.13,0.490168
2017,125,"Adventure Works 19"" Color Digital TV E35 Silver",Adventure Works,Televisions,TV and Video,8,1147.20,562.32,0.490167
2017,1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Smart phones & PDAs,Cell phones,5,1145.00,618.45,0.540131
2017,1595,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",50,1144.50,765.50,0.668851
2017,2155,Adventure Works Coffee Maker Auto 5C E090 White,Adventure Works,Coffee Machines,Home Appliances,7,1141.00,559.30,0.490184
2017,206,Litware Home Theater System 5.1 Channel M515 Black,Litware,Home Theater System,TV and Video,2,1138.00,614.68,0.540140
2017,1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,Digital Cameras,Cameras and camcorders,4,1124.00,550.96,0.490177
2017,979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Digital Cameras,Cameras and camcorders,4,1124.00,550.96,0.490177
2017,178,SV 8xDVD E140 Black,Southridge Video,VCD & DVD,TV and Video,17,1122.00,549.95,0.490151
2017,1024,A. Datum Bridge Digital Camera M300 Green,A. Datum,Digital Cameras,Cameras and camcorders,6,1121.40,605.70,0.540128
2017,996,A. Datum Bridge Digital Camera M300 Silver,A. Datum,Digital Cameras,Cameras and camcorders,6,1121.40,605.70,0.540128
2017,1167,Fabrikam Social Videographer 2/3'' 17mm E100 Black,Fabrikam,Camcorders,Cameras and camcorders,7,1120.00,549.01,0.490187
2017,1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Refrigerators,Home Appliances,4,1119.96,548.96,0.490160
2017,1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Refrigerators,Home Appliances,4,1119.96,548.96,0.490160
2017,1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Refrigerators,Home Appliances,4,1119.96,548.96,0.490160
2017,660,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Proseware,"Printers, Scanners & Fax",Computers,7,1113.00,601.16,0.540125
2017,621,WWI Screen 85in E1010 Black,Wide World Importers,Projectors & Screens,Computers,8,1112.00,545.04,0.490143
2017,1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,Microwaves,Home Appliances,11,1099.89,539.11,0.490149
2017,2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Microwaves,Home Appliances,11,1099.89,539.11,0.490149
2017,1635,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",48,1098.72,734.88,0.668851
2017,355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Laptops,Computers,3,1090.50,534.54,0.490178
2017,1751,MGS Bicycle Casino Games X700,Tailspin Toys,Download Games,Games and Toys,10,1090.00,728.90,0.668715
2017,711,Proseware All-In-One Photo Printer M200 White,Proseware,"Printers, Scanners & Fax",Computers,8,1088.00,587.68,0.540147
2017,1730,MGS Dungeon Siege: Legends of Aranna M330,Tailspin Toys,Download Games,Games and Toys,14,1087.52,587.44,0.540164
2017,291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Home Theater System,TV and Video,3,1080.00,529.38,0.490166
2017,2057,Contoso Microwave 1.6CuFt M0125 White,Contoso,Microwaves,Home Appliances,6,1079.94,583.32,0.540141
2017,918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Southridge Video,Computers Accessories,Computers,6,1074.00,718.14,0.668659
2017,1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum,Digital Cameras,Cameras and camcorders,4,1072.00,716.84,0.668694
2017,949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum,Digital Cameras,Cameras and camcorders,4,1072.00,716.84,0.668694
2017,1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Smart phones & PDAs,Cell phones,4,1064.00,574.72,0.540150
2017,76,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Bluetooth Headphones,Audio,28,1062.60,574.00,0.540184
2017,1600,SV DVD External DVD Burner M200 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",18,1041.84,562.68,0.540082
2017,1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Refrigerators,Home Appliances,8,1039.92,509.76,0.490191
2017,1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,Refrigerators,Home Appliances,8,1039.92,509.76,0.490191
2017,1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Refrigerators,Home Appliances,8,1039.92,509.76,0.490191
2017,2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,Coffee Machines,Home Appliances,8,1039.20,509.36,0.490146
2017,2187,Fabrikam Coffee Maker 4C E080 Grey,Fabrikam,Coffee Machines,Home Appliances,8,1039.20,509.36,0.490146
2017,1789,MGS Rise of Nations: Thrones and Patriots2009 E145,Tailspin Toys,Download Games,Games and Toys,24,1032.00,505.92,0.490232
2017,683,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,Proseware,"Printers, Scanners & Fax",Computers,8,1032.00,557.44,0.540155
2017,857,Contoso Multimedia Speakers M25 White,Contoso,Computers Accessories,Computers,8,1032.00,557.44,0.540155
2017,1312,Contoso Conversion Lens M550 Blue,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,5,1025.00,553.65,0.540146
2017,1307,Contoso Lens Adapter M450 Grey,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,15,1020.00,550.95,0.540147
2017,2279,Proseware Floor Lamp M0215 White,Proseware,Lamps,Home Appliances,3,1017.00,549.33,0.540147
2017,1071,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,Digital SLR Cameras,Cameras and camcorders,3,1014.00,547.71,0.540147
2017,1055,"A. Datum SLR Camera 35"" M358 Grey",A. Datum,Digital SLR Cameras,Cameras and camcorders,3,1014.00,547.71,0.540147
2017,1288,Contoso Genuine Leather Grip Belt E322 Silver,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,13,1013.87,496.99,0.490191
2017,1289,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,13,1013.87,496.99,0.490191
2017,1245,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,Fabrikam,Camcorders,Cameras and camcorders,6,1008.00,494.10,0.490178
2017,1238,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Fabrikam,Camcorders,Cameras and camcorders,6,1008.00,494.10,0.490178
2017,630,WWI Screen 106in M1609 White,Wide World Importers,Projectors & Screens,Computers,4,1004.00,542.28,0.540119
2017,2395,Proseware Air conditioner 6000BTU E180 Red,Proseware,Air Conditioners,Home Appliances,5,999.95,490.15,0.490174
2017,2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Microwaves,Home Appliances,5,999.95,540.10,0.540127
2017,2074,Contoso Microwave 2.2CuFt M0125 Red,Contoso,Microwaves,Home Appliances,5,999.95,540.10,0.540127
2017,1866,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Washers & Dryers,Home Appliances,1,999.90,490.12,0.490169
2017,1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Microwaves,Home Appliances,10,999.90,490.10,0.490149
2017,1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,Washers & Dryers,Home Appliances,1,999.00,489.68,0.490170
2017,566,Proseware Projector 720p DLP56 Silver,Proseware,Projectors & Screens,Computers,1,999.00,539.60,0.540140
2017,590,Contoso Projector 720p M621 White,Contoso,Projectors & Screens,Computers,1,999.00,539.60,0.540140
2017,568,Proseware Projector 480p DLP12 Silver,Proseware,Projectors & Screens,Computers,2,998.00,489.20,0.490180
2017,544,Proseware Projector 480p DLP12 Black,Proseware,Projectors & Screens,Computers,2,998.00,489.20,0.490180
2017,1202,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,Fabrikam,Camcorders,Cameras and camcorders,1,998.00,667.34,0.668677
2017,1090,Contoso SLR Camera M144 Silver Grey,Contoso,Digital SLR Cameras,Cameras and camcorders,3,996.00,537.96,0.540120
2017,262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Home Theater System,TV and Video,5,995.00,487.70,0.490150
2017,663,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,"Printers, Scanners & Fax",Computers,4,992.00,663.32,0.668669
2017,516,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,11,990.00,661.98,0.668666
2017,485,Proseware LCD15 E103 White,Proseware,Monitors,Computers,10,990.00,485.30,0.490202
2017,173,SV 8xDVD E120 Black,Southridge Video,VCD & DVD,TV and Video,11,988.90,484.77,0.490211
2017,321,SV Car Video LCD7 M7001 Silver,Southridge Video,Car Video,TV and Video,3,987.00,533.10,0.540121
